uid,title,summary,type,color,start,end,location,link
schedule-request-2714160-occurrence-6591179,2714160 - Boys Junior Varsity Basketball @ Struthers High School,2714160 - Boys Junior Varsity Basketball @ Struthers High School,Athletics - Away,#de0720,2026-02-10 5:30 PM,2026-02-10 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714160/occurrences/6591179
schedule-request-2714161-occurrence-6591180,2714161 - Boys Varsity Basketball @ Struthers High School,2714161 - Boys Varsity Basketball @ Struthers High School,Athletics - Away,#de0720,2026-02-10 7:00 PM,2026-02-10 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714161/occurrences/6591180
schedule-request-2714197-occurrence-6591234,2714197 - Girls Varsity Basketball @ Hubbard High School,2714197 - Girls Varsity Basketball @ Hubbard High School,Athletics - Away,#de0720,2025-12-11 6:00 PM,2025-12-11 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714197/occurrences/6591234
schedule-request-2714228-occurrence-6591300,2714228 - Girls 7th Basketball @ Hubbard MS,2714228 - Girls 7th Basketball @ Hubbard MS,Athletics - Away,#de0720,2025-12-03 5:00 PM,2025-12-03 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714228/occurrences/6591300
schedule-request-2714229-occurrence-6591301,2714229 - Girls 8th Basketball @ Hubbard MS,2714229 - Girls 8th Basketball @ Hubbard MS,Athletics - Away,#de0720,2025-12-03 6:00 PM,2025-12-03 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714229/occurrences/6591301
schedule-request-2714230-occurrence-6591302,2714230 - Girls 7th Basketball @ South Range Middle School,2714230 - Girls 7th Basketball @ South Range Middle School,Athletics - Away,#de0720,2025-12-10 5:00 PM,2025-12-10 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714230/occurrences/6591302
schedule-request-2714231-occurrence-6591303,2714231 - Girls 8th Basketball @ South Range Middle School,2714231 - Girls 8th Basketball @ South Range Middle School,Athletics - Away,#de0720,2025-12-10 6:00 PM,2025-12-10 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714231/occurrences/6591303
schedule-request-2714236-occurrence-6591308,2714236 - Girls Junior Varsity Basketball @ South Range High School,2714236 - Girls Junior Varsity Basketball @ South Range High School,Athletics - Away,#de0720,2025-12-18 5:30 PM,2025-12-18 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714236/occurrences/6591308
schedule-request-2714237-occurrence-6591309,2714237 - Girls Varsity Basketball @ South Range High School,2714237 - Girls Varsity Basketball @ South Range High School,Athletics - Away,#de0720,2025-12-18 7:00 PM,2025-12-18 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714237/occurrences/6591309
schedule-request-2714244-occurrence-6591332,2714244 - Girls 8th Basketball @ Struthers MS,2714244 - Girls 8th Basketball @ Struthers MS,Athletics - Away,#de0720,2026-01-07 5:00 PM,2026-01-07 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714244/occurrences/6591332
schedule-request-2714250-occurrence-6591338,2714250 - Girls Varsity Basketball @ Struthers High School,2714250 - Girls Varsity Basketball @ Struthers High School,Athletics - Away,#de0720,2026-01-15 6:00 PM,2026-01-15 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714250/occurrences/6591338
schedule-request-2714256-occurrence-6591344,2714256 - POSTPONED: Girls Junior Varsity Basketball @ Girard Jr/Sr HS,2714256 - POSTPONED: Girls Junior Varsity Basketball @ Girard Jr/Sr HS,Athletics - Away,#de0720,2026-01-26 5:30 PM,2026-01-26 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714256/occurrences/6591344
schedule-request-2714258-occurrence-6591346,2714258 - POSTPONED: Girls Varsity Basketball @ Girard Jr/Sr HS,2714258 - POSTPONED: Girls Varsity Basketball @ Girard Jr/Sr HS,Athletics - Away,#de0720,2026-01-26 7:00 PM,2026-01-26 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714258/occurrences/6591346
schedule-request-2714263-occurrence-6591351,2714263 - Girls 7th Basketball @ Lakeview Middle School-Cortland,2714263 - Girls 7th Basketball @ Lakeview Middle School-Cortland,Athletics - Away,#de0720,2026-02-02 5:00 PM,2026-02-02 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714263/occurrences/6591351
schedule-request-2714264-occurrence-6591352,2714264 - Girls Junior Varsity Basketball @ Lakeview High School,2714264 - Girls Junior Varsity Basketball @ Lakeview High School,Athletics - Away,#de0720,2026-02-02 5:30 PM,2026-02-02 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714264/occurrences/6591352
schedule-request-2714265-occurrence-6591353,2714265 - Girls 8th Basketball @ Lakeview Middle School-Cortland,2714265 - Girls 8th Basketball @ Lakeview Middle School-Cortland,Athletics - Away,#de0720,2026-02-02 6:00 PM,2026-02-02 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714265/occurrences/6591353
schedule-request-2714266-occurrence-6591354,2714266 - Girls Varsity Basketball @ Lakeview High School,2714266 - Girls Varsity Basketball @ Lakeview High School,Athletics - Away,#de0720,2026-02-02 7:00 PM,2026-02-02 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714266/occurrences/6591354
schedule-request-2714269-occurrence-6591357,2714269 - Girls Junior Varsity Basketball @ Niles McKinley High School,2714269 - Girls Junior Varsity Basketball @ Niles McKinley High School,Athletics - Away,#de0720,2026-02-05 5:30 PM,2026-02-05 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714269/occurrences/6591357
schedule-request-2714270-occurrence-6591358,2714270 - Girls Varsity Basketball @ Niles McKinley High School,2714270 - Girls Varsity Basketball @ Niles McKinley High School,Athletics - Away,#de0720,2026-02-05 7:00 PM,2026-02-05 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2714270/occurrences/6591358
schedule-request-2716888-occurrence-6596512,2716888 - Boys Freshman Basketball @ Boardman High School,2716888 - Boys Freshman Basketball @ Boardman High School,Athletics - Away,#de0720,2025-12-08 5:30 PM,2025-12-08 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2716888/occurrences/6596512
schedule-request-2716946-occurrence-6596702,2716946 - Boys Freshman Basketball @ Girard Jr/Sr HS,2716946 - Boys Freshman Basketball @ Girard Jr/Sr HS,Athletics - Away,#de0720,2025-12-15 5:30 PM,2025-12-15 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2716946/occurrences/6596702
schedule-request-2716947-occurrence-6596703,2716947 - Boys Freshman Basketball @ Niles McKinley High School,2716947 - Boys Freshman Basketball @ Niles McKinley High School,Athletics - Away,#de0720,2025-12-17 5:00 PM,2025-12-17 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2716947/occurrences/6596703
schedule-request-2716950-occurrence-6596706,2716950 - Boys Freshman Basketball @ Hubbard High School,2716950 - Boys Freshman Basketball @ Hubbard High School,Athletics - Away,#de0720,2026-01-14 5:00 PM,2026-01-14 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2716950/occurrences/6596706
schedule-request-2716955-occurrence-6596711,2716955 - Boys Freshman Basketball @ Struthers High School,2716955 - Boys Freshman Basketball @ Struthers High School,Athletics - Away,#de0720,2026-02-04 5:00 PM,2026-02-04 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2716955/occurrences/6596711
schedule-request-2717111-occurrence-6597268,2717111 - Girls Junior Varsity Basketball @ Champion High School (1/2 game only),2717111 - Girls Junior Varsity Basketball @ Champion High School (1/2 game only),Athletics - Away,#de0720,2025-12-04 5:30 PM,2025-12-04 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2717111/occurrences/6597268
schedule-request-2717112-occurrence-6597269,2717112 - Girls Varsity Basketball @ Champion High School,2717112 - Girls Varsity Basketball @ Champion High School,Athletics - Away,#de0720,2025-12-04 6:15 PM,2025-12-04 8:15 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2717112/occurrences/6597269
schedule-request-2717781-occurrence-6599046,2717781 - Boys 7th Basketball @ Girard Jr/Sr HS,2717781 - Boys 7th Basketball @ Girard Jr/Sr HS,Athletics - Away,#de0720,2025-12-15 5:00 PM,2025-12-15 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2717781/occurrences/6599046
schedule-request-2717782-occurrence-6599047,2717782 - Boys 8th Basketball @ Girard Jr/Sr HS,2717782 - Boys 8th Basketball @ Girard Jr/Sr HS,Athletics - Away,#de0720,2025-12-15 6:00 PM,2025-12-15 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2717782/occurrences/6599047
schedule-request-2717783-occurrence-6599048,2717783 - Boys 7th Basketball @ Niles Middle School,2717783 - Boys 7th Basketball @ Niles Middle School,Athletics - Away,#de0720,2025-12-17 5:00 PM,2025-12-17 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2717783/occurrences/6599048
schedule-request-2717784-occurrence-6599049,2717784 - Boys 8th Basketball @ Niles Middle School,2717784 - Boys 8th Basketball @ Niles Middle School,Athletics - Away,#de0720,2025-12-17 6:00 PM,2025-12-17 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2717784/occurrences/6599049
schedule-request-2717820-occurrence-6599126,2717820 - Boys 7th Basketball @ Lakeview Middle School-Cortland,2717820 - Boys 7th Basketball @ Lakeview Middle School-Cortland,Athletics - Away,#de0720,2026-01-05 5:00 PM,2026-01-05 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2717820/occurrences/6599126
schedule-request-2717821-occurrence-6599127,2717821 - Boys 8th Basketball @ Lakeview Middle School-Cortland,2717821 - Boys 8th Basketball @ Lakeview Middle School-Cortland,Athletics - Away,#de0720,2026-01-05 6:00 PM,2026-01-05 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2717821/occurrences/6599127
schedule-request-2717824-occurrence-6599130,2717824 - Boys 7th Basketball @ Hubbard MS,2717824 - Boys 7th Basketball @ Hubbard MS,Athletics - Away,#de0720,2026-01-14 5:00 PM,2026-01-14 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2717824/occurrences/6599130
schedule-request-2717825-occurrence-6599131,2717825 - Boys 8th Basketball @ Hubbard MS,2717825 - Boys 8th Basketball @ Hubbard MS,Athletics - Away,#de0720,2026-01-14 6:00 PM,2026-01-14 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2717825/occurrences/6599131
schedule-request-2717826-occurrence-6599132,2717826 - Boys 7th Basketball @ South Range Middle School,2717826 - Boys 7th Basketball @ South Range Middle School,Athletics - Away,#de0720,2026-01-21 5:00 PM,2026-01-21 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2717826/occurrences/6599132
schedule-request-2717827-occurrence-6599133,2717827 - Boys 8th Basketball @ South Range Middle School,2717827 - Boys 8th Basketball @ South Range Middle School,Athletics - Away,#de0720,2026-01-21 6:00 PM,2026-01-21 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2717827/occurrences/6599133
schedule-request-2717894-occurrence-6599367,2717894 - Boys 7th Basketball @ Struthers High School,2717894 - Boys 7th Basketball @ Struthers High School,Athletics - Away,#de0720,2026-02-04 5:00 PM,2026-02-04 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2717894/occurrences/6599367
schedule-request-2717895-occurrence-6599368,2717895 - Boys 8th Basketball @ Struthers High School,2717895 - Boys 8th Basketball @ Struthers High School,Athletics - Away,#de0720,2026-02-04 6:00 PM,2026-02-04 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2717895/occurrences/6599368
schedule-request-2719560-occurrence-6606997,2719560 - Boys 7th Basketball @ Canfield High School,2719560 - Boys 7th Basketball @ Canfield High School,Athletics - Away,#de0720,2025-12-18 5:30 PM,2025-12-18 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2719560/occurrences/6606997
schedule-request-2719562-occurrence-6606999,2719562 - Boys 8th Basketball @ Canfield High School,2719562 - Boys 8th Basketball @ Canfield High School,Athletics - Away,#de0720,2025-12-18 6:30 PM,2025-12-18 8:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2719562/occurrences/6606999
schedule-request-2719565-occurrence-6607002,2719565 - Boys Freshman Basketball @ Canfield High School,2719565 - Boys Freshman Basketball @ Canfield High School,Athletics - Away,#de0720,2025-12-30 4:00 PM,2025-12-30 6:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2719565/occurrences/6607002
schedule-request-2719566-occurrence-6607003,2719566 - Boys Junior Varsity Basketball @ Canfield High School,2719566 - Boys Junior Varsity Basketball @ Canfield High School,Athletics - Away,#de0720,2025-12-30 5:30 PM,2025-12-30 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2719566/occurrences/6607003
schedule-request-2719567-occurrence-6607004,2719567 - Boys Varsity Basketball @ Canfield High School,2719567 - Boys Varsity Basketball @ Canfield High School,Athletics - Away,#de0720,2025-12-30 7:00 PM,2025-12-30 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2719567/occurrences/6607004
schedule-request-2719952-occurrence-6608203,2719952 - Girls Junior Varsity Soccer @ Warren G Harding HS (Scrimmage),2719952 - Girls Junior Varsity Soccer @ Warren G Harding HS (Scrimmage),Athletics - Away,#de0720,2025-08-04 6:00 PM,2025-08-04 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2719952/occurrences/6608203
schedule-request-2719953-occurrence-6608204,2719953 - Girls Varsity Soccer @ Warren G Harding HS (Scrimmage),2719953 - Girls Varsity Soccer @ Warren G Harding HS (Scrimmage),Athletics - Away,#de0720,2025-08-04 8:00 PM,2025-08-04 10:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2719953/occurrences/6608204
schedule-request-2720100-occurrence-6608717,2720100 - Boys 7th Basketball @ Boardman Center Middle School - Youngstown (at Boardman Glenwood),2720100 - Boys 7th Basketball @ Boardman Center Middle School - Youngstown (at Boardman Glenwood),Athletics - Away,#de0720,2025-12-08 5:00 PM,2025-12-08 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2720100/occurrences/6608717
schedule-request-2720101-occurrence-6608718,2720101 - Boys 8th Basketball @ Boardman Center Middle School - Youngstown (at Boardman Glenwood),2720101 - Boys 8th Basketball @ Boardman Center Middle School - Youngstown (at Boardman Glenwood),Athletics - Away,#de0720,2025-12-08 6:00 PM,2025-12-08 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2720101/occurrences/6608718
schedule-request-2721455-occurrence-6611884,2721455 - Boys Junior Varsity Basketball @ Salem Jr/Sr High School,2721455 - Boys Junior Varsity Basketball @ Salem Jr/Sr High School,Athletics - Away,#de0720,2025-12-23 5:30 PM,2025-12-23 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2721455/occurrences/6611884
schedule-request-2721456-occurrence-6611885,2721456 - Boys Varsity Basketball @ Salem Jr/Sr High School,2721456 - Boys Varsity Basketball @ Salem Jr/Sr High School,Athletics - Away,#de0720,2025-12-23 7:00 PM,2025-12-23 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2721456/occurrences/6611885
schedule-request-2721457-occurrence-6611886,2721457 - Girls Junior Varsity Basketball @ Salem Jr/Sr High School,2721457 - Girls Junior Varsity Basketball @ Salem Jr/Sr High School,Athletics - Away,#de0720,2025-12-29 5:30 PM,2025-12-29 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2721457/occurrences/6611886
schedule-request-2721458-occurrence-6611887,2721458 - Girls Varsity Basketball @ Salem Jr/Sr High School,2721458 - Girls Varsity Basketball @ Salem Jr/Sr High School,Athletics - Away,#de0720,2025-12-29 7:00 PM,2025-12-29 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2721458/occurrences/6611887
schedule-request-2722682-occurrence-6613984,2722682 - Girls Junior Varsity Basketball @ Cardinal Mooney High School,2722682 - Girls Junior Varsity Basketball @ Cardinal Mooney High School,Athletics - Away,#de0720,2026-01-17 12:00 PM,2026-01-17 2:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2722682/occurrences/6613984
schedule-request-2722683-occurrence-6613985,2722683 - Girls Varsity Basketball @ Cardinal Mooney High School,2722683 - Girls Varsity Basketball @ Cardinal Mooney High School,Athletics - Away,#de0720,2026-01-17 1:00 PM,2026-01-17 3:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2722683/occurrences/6613985
